Time,TimeLsl,Value
1657530637.48499,7701.6215901,128
1657530637.48499,7701.6216079,145
1657530637.48499,7701.6216161,135
1657530637.48499,7701.6216223,138
1657530637.48499,7701.6216289,169
1657530637.48499,7701.6216339,181
1657530637.48499,7701.62164,185
1657530637.48499,7701.6216443,209
1657530637.48499,7701.6216498,226
1657530637.48499,7701.6216548,221
1657530637.48499,7701.6216605,226
1657530637.48499,7701.6216649,236
1657530637.48499,7701.6216707,236
1657530637.48499,7701.6216751,243
1657530637.48499,7701.6216809,240
1657530637.48499,7701.6216851,200
1657530637.48499,7701.6216909,145
1657530637.48499,7701.6216952,128
1657530637.48499,7701.6217033,114
1657530637.48499,7701.6217112,42
1657530637.48499,7701.6217174,-42
1657530637.48499,7701.6217223,-69
1657530637.48499,7701.6217289,-66
1657530637.48499,7701.6217332,-83
1657530637.48499,7701.6217405,-100
1657530637.48499,7701.6217453,-69
1657530637.48499,7701.6217528,-35
1657530637.48499,7701.621756,-54
1657530637.48499,7701.621759,-71
1657530637.48499,7701.621762,-54
1657530637.48499,7701.6217651,-42
1657530637.48499,7701.6217681,-38
1657530637.48499,7701.621771,-30
1657530637.48499,7701.621774,-35
1657530637.48499,7701.6217876,-38
1657530637.48499,7701.6218009,-23
1657530637.48499,7701.6218141,-14
1657530637.48499,7701.6218266,-11
1657530637.48499,7701.6218344,-9
1657530637.48499,7701.62184,-9
1657530637.48499,7701.6218465,-14
1657530637.48499,7701.621851,-14
1657530637.48499,7701.6218555,-14
1657530637.48499,7701.6218595,-14
1657530637.48499,7701.6218657,-7
1657530637.48499,7701.6218699,9
1657530637.48499,7701.6218756,16
1657530637.48499,7701.6218795,4
1657530637.48499,7701.6218834,-2
1657530637.48499,7701.6218872,4
1657530637.60286,7701.6218912,11
1657530637.60286,7701.621897,14
1657530637.60286,7701.621901,9
1657530637.60286,7701.6219063,7
1657530637.60286,7701.6219099,14
1657530637.60286,7701.6219135,14
1657530637.60286,7701.6219171,2
1657530637.60286,7701.6219211,9
1657530637.60286,7701.6219267,35
1657530637.60286,7701.6219305,38
1657530637.60286,7701.6219364,19
1657530637.60286,7701.6219401,14
1657530637.60286,7701.621944,23
1657530637.60286,7701.621948,23
1657530637.60286,7701.6219537,19
1657530637.60286,7701.621958,23
1657530637.60286,7701.6219634,26
1657530637.60286,7701.6219698,21
1657530637.60286,7701.6219757,21
1657530637.60286,7701.6219822,35
1657530637.60286,7701.6219872,47
1657530637.60286,7701.6219936,28
1657530637.60286,7701.6219975,2
1657530637.60286,7702.1550158,30
1657530637.60286,7702.155028,78
1657530637.60286,7702.1550313,69
1657530637.60286,7702.1550335,35
1657530637.60286,7702.1550355,38
1657530637.60286,7702.1550375,50
1657530637.60286,7702.1550395,54
1657530637.60286,7702.1550868,83
1657530637.60286,7702.1550962,107
1657530637.60286,7702.1551043,76
1657530637.60286,7702.1551179,33
1657530637.60286,7702.1551251,26
1657530637.60286,7702.1551276,23
1657530637.60286,7702.155136,23
1657530637.60286,7702.1551491,28
1657530637.60286,7702.1551594,14
1657530637.60286,7702.1551727,9
1657530637.60286,7702.1551846,54
1657530637.60286,7702.1551977,100
1657530637.60286,7702.1552055,135
1657530637.60286,7702.1552108,386
1657530637.60286,7702.1552242,913
1657530637.60286,7702.1552332,1118
1657530637.60286,7702.1552453,462
1657530637.60286,7702.1552571,-422
1657530637.60286,7702.1552695,-495
1657530637.60286,7702.1552816,-16
1657530637.64176,7702.1552878,97
1657530637.64176,7702.1552996,-21
1657530637.64176,7702.1553107,35
1657530637.64176,7702.1553215,73
1657530637.64176,7702.155334,9
1657530637.64176,7702.1553448,9
1657530637.64176,7702.1553579,54
1657530637.64176,7702.1553676,54
1657530637.64176,7702.1553718,38
1657530637.64176,7702.1553856,61
1657530637.64176,7702.1553934,109
1657530637.64176,7702.1554016,121
1657530637.64176,7702.1554106,114
1657530637.64176,7702.1554175,114
1657530637.64176,7702.1554247,123
1657530637.64176,7702.1554308,135
1657530637.64176,7702.15544,140
1657530637.64176,7702.1554448,147
1657530637.64176,7702.1554522,171
1657530637.64176,7702.1554602,195
1657530637.64176,7702.1554666,216
1657530637.64176,7702.1554705,233
1657530637.64176,7702.1554759,245
1657530637.64176,7702.1554831,252
1657530637.64176,7702.1554909,252
1657530637.64176,7702.1554979,247
1657530637.64176,7702.1555064,250
1657530637.64176,7702.1555194,238
1657530637.64176,7702.1555289,224
1657530637.64176,7702.155535,219
1657530637.64176,7702.1555489,197
1657530637.64176,7702.1555613,150
1657530637.64176,7702.1555706,102
1657530637.64176,7702.1555786,47
1657530637.64176,7702.155587,-4
1657530637.64176,7702.1555935,-38
1657530637.64176,7702.1556029,-61
1657530637.64176,7702.1556082,-88
1657530637.64176,7702.1556223,-73
1657530637.64176,7702.155634,-38
1657530637.64176,7702.1556427,-38
1657530637.64176,7702.1556479,-57
1657530637.64176,7702.1556554,-54
1657530637.64176,7702.1556606,-42
1657530637.64176,7702.1556674,-38
1657530637.64176,7702.1556729,-28
1657530637.64176,7702.6920658,-9
1657530637.64176,7702.6920868,-2
1657530637.64176,7702.6920967,-9
1657530637.64176,7702.6921025,-9
1657530637.66365,7702.692108,2
1657530637.66365,7702.6921136,4
1657530637.66365,7702.6921194,4
1657530637.66365,7702.6921238,9
1657530637.66365,7702.6921278,4
1657530637.66365,7702.6921312,-14
1657530637.66365,7702.6921346,-21
1657530637.66365,7702.6921419,-7
1657530637.66365,7702.6921502,4
1657530637.66365,7702.6921586,-4
1657530637.66365,7702.6921662,-9
1657530637.66365,7702.6921751,-4
1657530637.66365,7702.6921816,-7
1657530637.66365,7702.6921872,-2
1657530637.66365,7702.6921919,14
1657530637.66365,7702.6921971,11
1657530637.66365,7702.692201,-2
1657530637.66365,7702.6922062,-16
1657530637.66365,7702.6922098,-19
1657530637.66365,7702.6922134,-4
1657530637.66365,7702.6922196,11
1657530637.66365,7702.6922252,11
1657530637.66365,7702.6922299,7
1657530637.66365,7702.6922352,2
1657530637.66365,7702.6922391,0
1657530637.66365,7702.6922447,7
1657530637.66365,7702.6922488,14
1657530637.66365,7702.6922567,16
1657530637.66365,7702.6922607,16
1657530637.66365,7702.6922663,19
1657530637.66365,7702.6922708,23
1657530637.66365,7702.692276,30
1657530637.66365,7702.6922806,30
1657530637.66365,7702.6922862,33
1657530637.66365,7702.69229,35
1657530637.66365,7702.6922953,40
1657530637.66365,7702.6923007,40
1657530637.66365,7702.6923045,28
1657530637.66365,7702.6923085,16
1657530637.66365,7702.6923136,14
1657530637.66365,7702.6923182,21
1657530637.66365,7702.6923235,42
1657530637.66365,7702.6923281,81
1657530637.66365,7702.6923336,104
1657530637.66365,7702.6923383,76
1657530637.66365,7702.6923438,33
1657530637.66365,7702.6923485,26
1657530637.66365,7702.6923542,38
1657530637.66365,7702.6923582,38
1657530637.66365,7702.6923637,35
1657530637.67562,7702.6923676,42
1657530637.67562,7702.6923732,50
1657530637.67562,7702.6923771,52
1657530637.67562,7702.6923824,59
1657530637.67562,7702.6923869,92
1657530637.67562,7702.6923921,247
1657530637.67562,7702.6923959,679
1657530637.67562,7702.6924014,1156
1657530637.67562,7702.6924056,953
1657530637.67562,7702.6924107,21
1657530637.67562,7702.6924156,-522
1657530637.67562,7702.6924418,-183
1657530637.67562,7702.6924527,140
1657530637.67562,7702.6924571,35
1657530637.67562,7702.6924642,-9
1657530637.67562,7702.6924724,73
1657530637.67562,7702.6924808,64
1657530637.67562,7702.6924862,40
1657530637.67562,7702.6924896,69
1657530637.67562,7703.2315396,81
1657530637.67562,7703.2315596,76
1657530637.67562,7703.2315675,85
1657530638.12096,7703.2315753,95
1657530638.12096,7703.2315815,104
1657530638.12096,7703.2315882,112
1657530638.12096,7703.2315937,109
1657530638.12096,7703.2315979,116
1657530638.12096,7703.2316018,126
1657530638.12096,7703.231605,138
1657530638.12096,7703.2316594,154
1657530638.12096,7703.2316696,162
1657530638.12096,7703.2316799,154
1657530638.12096,7703.2316874,176
1657530638.12096,7703.2316935,212
1657530638.12096,7703.2316991,231
1657530638.12096,7703.2317047,238
1657530638.12096,7703.2317141,243
1657530638.12096,7703.2317215,228
1657530638.12096,7703.2317286,214
1657530638.12096,7703.2317389,212
1657530638.12096,7703.2317465,209
1657530638.12096,7703.231755,197
1657530638.12096,7703.2317613,185
1657530638.12096,7703.2317665,162
1657530638.12096,7703.2317749,116
1657530638.12096,7703.2317877,57
1657530638.12096,7703.2317947,11
1657530638.12096,7703.2318007,-23
1657530638.12096,7703.2318066,-54
1657530638.12096,7703.2318155,-81
1657530638.12096,7703.2318241,-90
1657530638.12096,7703.2318308,-81
1657530638.12096,7703.2318387,-64
1657530638.12096,7703.2318479,-66
1657530638.12096,7703.231855,-69
1657530638.12096,7703.2318631,-61
1657530638.12096,7703.2318708,-66
1657530638.12096,7703.2318802,-73
1657530638.12096,7703.2318886,-64
1657530638.12096,7703.2318953,-52
1657530638.12096,7703.2319011,-42
1657530638.12096,7703.2319094,-35
1657530638.12096,7703.231918,-38
1657530638.12096,7703.231976,-35
1657530638.12096,7703.2319841,-26
1657530638.12096,7703.2319883,-19
1657530638.12096,7703.2319938,-16
1657530638.12096,7703.2319978,-14
1657530638.12096,7703.2320033,-14
1657530638.12096,7703.2320885,-14
1657530638.12096,7703.2320995,-11
1657530638.12096,7703.2321066,-9
1657530638.13891,7703.2321125,-4
1657530638.13891,7703.2321187,0
1657530638.13891,7703.2321249,-4
1657530638.13891,7703.2321288,-7
1657530638.13891,7703.2321343,0
1657530638.13891,7703.2321382,4
1657530638.13891,7703.2321436,7
1657530638.13891,7703.2321476,11
1657530638.13891,7703.232153,16
1657530638.13891,7703.232157,14
1657530638.13891,7703.2322079,14
1657530638.13891,7703.2322162,16
1657530638.13891,7703.2322244,21
1657530638.13891,7703.2322322,23
1657530638.13891,7703.2322404,28
1657530638.13891,7703.2325763,28
1657530638.13891,7703.2325921,28
1657530638.13891,7703.2326025,28
1657530638.13891,7703.2326092,23
1657530638.13891,7703.2326147,28
1657530638.13891,7703.8150874,35
1657530638.13891,7703.8151088,30
1657530638.13891,7703.8151135,26
1657530638.13891,7703.8151173,30
1657530638.69345,7703.8151209,38
1657530638.69345,7703.8151245,40
1657530638.69345,7703.815128,40
1657530638.69345,7703.8151331,40
1657530638.69345,7703.8151362,23
1657530638.69345,7703.8151412,-4
1657530638.69345,7703.8151462,-9
1657530638.69345,7703.8151509,11
1657530638.69345,7703.815156,35
1657530638.69345,7703.8151601,61
1657530638.69345,7703.8154401,81
1657530638.69345,7703.8154666,57
1657530638.69345,7703.8154794,9
1657530638.69345,7703.8154871,0
1657530638.69345,7703.8154935,14
1657530638.69345,7703.8154993,11
1657530638.69345,7703.8155057,7
1657530638.69345,7703.8155102,14
1657530638.69345,7703.8155161,23
1657530638.69345,7703.8155214,30
1657530638.69345,7703.815528,40
1657530638.69345,7703.815534,66
1657530638.69345,7703.8155385,224
1657530638.69345,7703.8155428,670
1657530638.69345,7703.8155488,1139
1657530638.69345,7703.8155541,910
1657530638.69345,7703.8155605,-30
1657530638.69345,7703.8155661,-567
1657530638.69345,7703.8155724,-231
1657530638.69345,7703.8155809,90
1657530638.69345,7703.8155921,-11
1657530638.69345,7703.8155998,-59
1657530638.69345,7703.8156046,21
1657530638.69345,7703.8156083,14
1657530638.69345,7703.8156119,-2
1657530638.69345,7703.8156154,35
1657530638.69345,7703.8156189,47
1657530638.69345,7703.8156224,42
1657530638.69345,7703.8156259,61
1657530638.69345,7703.8156294,73
1657530638.69345,7703.8156329,73
1657530638.69345,7703.8156364,78
1657530638.69345,7703.8156399,90
1657530638.69345,7703.8156434,97
1657530638.69345,7703.8156469,102
1657530638.69345,7703.8156505,119
1657530638.69345,7703.8156539,133
1657530638.69345,7703.8156573,143
1657530638.69345,7703.8156606,164
1657530638.69345,7703.8156641,190
1657530638.70443,7703.8156676,202
1657530638.70443,7703.815671,214
1657530638.70443,7703.8156745,231
1657530638.70443,7703.8156779,240
1657530638.70443,7703.8156826,243
1657530638.70443,7703.8156894,247
1657530638.70443,7703.8156955,247
1657530638.70443,7703.8157017,228
1657530638.70443,7703.8157089,207
1657530638.70443,7703.815716,188
1657530638.70443,7703.8157231,159
1657530638.70443,7703.81573,116
1657530638.70443,7703.8157341,59
1657530638.70443,7703.8157379,4
1657530638.70443,7703.8157414,-40
1657530638.70443,7703.8157449,-66
1657530638.70443,7703.8157483,-81
1657530638.70443,7703.8157518,-88
1657530638.70443,7703.8157556,-95
1657530638.70443,7704.3999279,-100
1657530638.70443,7704.3999412,-88
1657530638.70443,7704.3999441,-73
1657530638.70443,7704.3999465,-66
1657530638.70443,7704.3999487,-59
1657530639.18124,7704.3999529,-54
